Review,text_clean,text_casefoldingText,text_slangwords,text_tokenizingText,text_stopword,text_sentenced,text_final_stemmed,fitur_terdeteksi
"Belajar kanji lebih jadi lebih asyik. Penggabungan metode dr belajar, kuis dan latihan menulis kanji. Oke bgt👍",Belajar kanji lebih jadi lebih asyik Penggabungan metode dr belajar kuis dan latihan menulis kanji Oke bgt,belajar kanji lebih jadi lebih asyik penggabungan metode dr belajar kuis dan latihan menulis kanji oke bgt,belajar kanji lebih jadi lebih asyik penggabungan metode dari belajar kuis dan latihan menulis kanji oke banget,"['belajar', 'kanji', 'lebih', 'jadi', 'lebih', 'asyik', 'penggabungan', 'metode', 'dari', 'belajar', 'kuis', 'dan', 'latihan', 'menulis', 'kanji', 'oke', 'banget']","['belajar', 'kanji', 'asyik', 'penggabungan', 'metode', 'belajar', 'kuis', 'latihan', 'menulis', 'kanji', 'oke', 'banget']",belajar kanji asyik penggabungan metode belajar kuis latihan menulis kanji oke banget,ajar kanji asyik gabung metode ajar kuis latih tulis kanji oke banget,kanji
"Aplikasi ini membantu sekali dalam mempelajari kanji bahasa jepang, disini juga tersedia penjelasan dan latihan nya recomended",Aplikasi ini membantu sekali dalam mempelajari kanji bahasa jepang disini juga tersedia penjelasan dan latihan nya recomended,aplikasi ini membantu sekali dalam mempelajari kanji bahasa jepang disini juga tersedia penjelasan dan latihan nya recomended,aplikasi ini membantu sekali dalam mempelajari kanji bahasa jepang disini juga tersedia penjelasan dan latihan nya recomended,"['aplikasi', 'ini', 'membantu', 'sekali', 'dalam', 'mempelajari', 'kanji', 'bahasa', 'jepang', 'disini', 'juga', 'tersedia', 'penjelasan', 'dan', 'latihan', 'nya', 'recomended']","['aplikasi', 'membantu', 'mempelajari', 'kanji', 'bahasa', 'jepang', 'tersedia', 'penjelasan', 'latihan', 'recomended']",aplikasi membantu mempelajari kanji bahasa jepang tersedia penjelasan latihan recomended,aplikasi bantu ajar kanji bahasa jepang sedia jelas latih recomended,kanji
Aplikasi ini sangat membantu Kalau bisa dibuat juga untuk daftar kosakatanya untuk belajar mengahafal kosakata,Aplikasi ini sangat membantu Kalau bisa dibuat juga untuk daftar kosakatanya untuk belajar mengahafal kosakata,aplikasi ini sangat membantu kalau bisa dibuat juga untuk daftar kosakatanya untuk belajar mengahafal kosakata,aplikasi ini sangat membantu kalau bisa dibuat juga untuk daftar kosakatanya untuk belajar mengahafal kosakata,"['aplikasi', 'ini', 'sangat', 'membantu', 'kalau', 'bisa', 'dibuat', 'juga', 'untuk', 'daftar', 'kosakatanya', 'untuk', 'belajar', 'mengahafal', 'kosakata']","['aplikasi', 'membantu', 'daftar', 'kosakatanya', 'belajar', 'mengahafal', 'kosakata']",aplikasi membantu daftar kosakatanya belajar mengahafal kosakata,aplikasi bantu daftar kosakata ajar mengahafal kosakata,kotoba
"ini aplikasi paling gokil, buat yg lagi belajar kanji apalagi pemula, penggunaan nya mudah dan soal soalnya seru",ini aplikasi paling gokil buat yg lagi belajar kanji apalagi pemula penggunaan nya mudah dan soal soalnya seru,ini aplikasi paling gokil buat yg lagi belajar kanji apalagi pemula penggunaan nya mudah dan soal soalnya seru,ini aplikasi paling gila buat yang lagi belajar kanji apalagi pemula penggunaan nya mudah dan soal soalnya seru,"['ini', 'aplikasi', 'paling', 'gila', 'buat', 'yang', 'lagi', 'belajar', 'kanji', 'apalagi', 'pemula', 'penggunaan', 'nya', 'mudah', 'dan', 'soal', 'soalnya', 'seru']","['aplikasi', 'gila', 'belajar', 'kanji', 'pemula', 'penggunaan', 'mudah', 'seru']",aplikasi gila belajar kanji pemula penggunaan mudah seru,aplikasi gila ajar kanji mula guna mudah seru,kanji
"Aplikasi ini sangat bagus untuk Belajar Bahasa Jepang mulai dari Hiragana, Katakana sampai Kanji.",Aplikasi ini sangat bagus untuk Belajar Bahasa Jepang mulai dari Hiragana Katakana sampai Kanji,aplikasi ini sangat bagus untuk belajar bahasa jepang mulai dari hiragana katakana sampai kanji,aplikasi ini sangat bagus untuk belajar bahasa jepang mulai dari hiragana katakana sampai kanji,"['aplikasi', 'ini', 'sangat', 'bagus', 'untuk', 'belajar', 'bahasa', 'jepang', 'mulai', 'dari', 'hiragana', 'katakana', 'sampai', 'kanji']","['aplikasi', 'bagus', 'belajar', 'bahasa', 'jepang', 'hiragana', 'katakana', 'kanji']",aplikasi bagus belajar bahasa jepang hiragana katakana kanji,aplikasi bagus ajar bahasa jepang hiragana katakana kanji,"kanji,kotoba"
Apk yg cukup bagus tp harus berbayar. Padahal cocok utk belajar kanji pemula.,Apk yg cukup bagus tp harus berbayar Padahal cocok utk belajar kanji pemula,apk yg cukup bagus tp harus berbayar padahal cocok utk belajar kanji pemula,apk yang cukup bagus tapi harus berbayar padahal cocok untuk belajar kanji pemula,"['apk', 'yang', 'cukup', 'bagus', 'tapi', 'harus', 'berbayar', 'padahal', 'cocok', 'untuk', 'belajar', 'kanji', 'pemula']","['apk', 'bagus', 'berbayar', 'cocok', 'belajar', 'kanji', 'pemula']",apk bagus berbayar cocok belajar kanji pemula,apk bagus bayar cocok ajar kanji mula,kanji
Terima kasih atas aplikasinya sangat membantu dan simple dalam proses pembelajaran khususnya kanji,Terima kasih atas aplikasinya sangat membantu dan simple dalam proses pembelajaran khususnya kanji,terima kasih atas aplikasinya sangat membantu dan simple dalam proses pembelajaran khususnya kanji,terima kasih atas aplikasinya sangat membantu dan simple dalam proses pembelajaran khususnya kanji,"['terima', 'kasih', 'atas', 'aplikasinya', 'sangat', 'membantu', 'dan', 'simple', 'dalam', 'proses', 'pembelajaran', 'khususnya', 'kanji']","['terima', 'kasih', 'aplikasinya', 'membantu', 'simple', 'proses', 'pembelajaran', 'kanji']",terima kasih aplikasinya membantu simple proses pembelajaran kanji,terima kasih aplikasi bantu simple proses ajar kanji,kanji
"Sudah bagus, tpi kalo bisa ditambah fitur untuk belajar perkosakata bukan hanya perhuruf",Sudah bagus tpi kalo bisa ditambah fitur untuk belajar perkosakata bukan hanya perhuruf,sudah bagus tpi kalo bisa ditambah fitur untuk belajar perkosakata bukan hanya perhuruf,sudah bagus tapi kalau bisa ditambah fitur untuk belajar perkosakata bukan hanya perhuruf,"['sudah', 'bagus', 'tapi', 'kalau', 'bisa', 'ditambah', 'fitur', 'untuk', 'belajar', 'perkosakata', 'bukan', 'hanya', 'perhuruf']","['bagus', 'ditambah', 'fitur', 'belajar', 'perkosakata', 'perhuruf']",bagus ditambah fitur belajar perkosakata perhuruf,bagus tambah fitur ajar kosakata huruf,kotoba
aplikasi bagus dan lengkap untuk belajar kanji secara rutin setiap hari.,aplikasi bagus dan lengkap untuk belajar kanji secara rutin setiap hari,aplikasi bagus dan lengkap untuk belajar kanji secara rutin setiap hari,aplikasi bagus dan lengkap untuk belajar kanji secara rutin setiap hari,"['aplikasi', 'bagus', 'dan', 'lengkap', 'untuk', 'belajar', 'kanji', 'secara', 'rutin', 'setiap', 'hari']","['aplikasi', 'bagus', 'lengkap', 'belajar', 'kanji', 'rutin']",aplikasi bagus lengkap belajar kanji rutin,aplikasi bagus lengkap ajar kanji rutin,kanji
"Sangat membantu, dan dapat menghafal kanji dengan cepat..",Sangat membantu dan dapat menghafal kanji dengan cepat,sangat membantu dan dapat menghafal kanji dengan cepat,sangat membantu dan dapat menghafal kanji dengan cepat,"['sangat', 'membantu', 'dan', 'dapat', 'menghafal', 'kanji', 'dengan', 'cepat']","['membantu', 'menghafal', 'kanji', 'cepat']",membantu menghafal kanji cepat,bantu hafal kanji cepat,kanji
"cocok bngt buat nghfal hiragana, katakana, kanji dan juga cara pnulisannya, plus cntohnya. pkonya rekomend bngt buat yg lgi bljr 😇",cocok bngt buat nghfal hiragana katakana kanji dan juga cara pnulisannya plus cntohnya pkonya rekomend bngt buat yg lgi bljr,cocok bngt buat nghfal hiragana katakana kanji dan juga cara pnulisannya plus cntohnya pkonya rekomend bngt buat yg lgi bljr,cocok bngt buat nghfal hiragana katakana kanji dan juga cara pnulisannya plus cntohnya pkonya rekomend bngt buat yang lagi bljr,"['cocok', 'bngt', 'buat', 'nghfal', 'hiragana', 'katakana', 'kanji', 'dan', 'juga', 'cara', 'pnulisannya', 'plus', 'cntohnya', 'pkonya', 'rekomend', 'bngt', 'buat', 'yang', 'lagi', 'bljr']","['cocok', 'bngt', 'nghfal', 'hiragana', 'katakana', 'kanji', 'pnulisannya', 'plus', 'cntohnya', 'pkonya', 'rekomend', 'bngt', 'bljr']",cocok bngt nghfal hiragana katakana kanji pnulisannya plus cntohnya pkonya rekomend bngt bljr,cocok bngt nghfal hiragana katakana kanji pnulisannya plus cntohnya pkonya rekomend bngt bljr,"kanji,kotoba"
"bagus,,cuma terjemahan dan contob kalimatnya bahasa inggris,,jd ga ngerti he he",baguscuma terjemahan dan contob kalimatnya bahasa inggrisjd ga ngerti he he,baguscuma terjemahan dan contob kalimatnya bahasa inggrisjd ga ngerti he he,baguscuma terjemahan dan contob kalimatnya bahasa inggrisjd tidak mengerti he he,"['baguscuma', 'terjemahan', 'dan', 'contob', 'kalimatnya', 'bahasa', 'inggrisjd', 'tidak', 'mengerti', 'he', 'he']","['baguscuma', 'terjemahan', 'contob', 'kalimatnya', 'bahasa', 'inggrisjd', 'mengerti']",baguscuma terjemahan contob kalimatnya bahasa inggrisjd mengerti,baguscuma terjemah contob kalimat bahasa inggrisjd erti,bunpou
"Gilaaa parah sih, ini aplikasi keren banget, walau kanji N4 sd N1 berbayar 95rb, menurut saya worth it.",Gilaaa parah sih ini aplikasi keren banget walau kanji N sd N berbayar rb menurut saya worth it,gilaaa parah sih ini aplikasi keren banget walau kanji n sd n berbayar rb menurut saya worth it,gilaaa parah sih ini aplikasi keren banget walau kanji dan sd dan berbayar rb menurut saya worth it,"['gilaaa', 'parah', 'sih', 'ini', 'aplikasi', 'keren', 'banget', 'walau', 'kanji', 'dan', 'sd', 'dan', 'berbayar', 'rb', 'menurut', 'saya', 'worth', 'it']","['gilaaa', 'parah', 'aplikasi', 'keren', 'banget', 'kanji', 'sd', 'berbayar', 'rb', 'worth']",gilaaa parah aplikasi keren banget kanji sd berbayar rb worth,gilaaa parah aplikasi keren banget kanji sd bayar rb worth,kanji
Aplikasi ini bebas iklan. Untuk pemula yang belajar kanji aplikasi ini sangat membantu.,Aplikasi ini bebas iklan Untuk pemula yang belajar kanji aplikasi ini sangat membantu,aplikasi ini bebas iklan untuk pemula yang belajar kanji aplikasi ini sangat membantu,aplikasi ini bebas iklan untuk pemula yang belajar kanji aplikasi ini sangat membantu,"['aplikasi', 'ini', 'bebas', 'iklan', 'untuk', 'pemula', 'yang', 'belajar', 'kanji', 'aplikasi', 'ini', 'sangat', 'membantu']","['aplikasi', 'bebas', 'iklan', 'pemula', 'belajar', 'kanji', 'aplikasi', 'membantu']",aplikasi bebas iklan pemula belajar kanji aplikasi membantu,aplikasi bebas iklan mula ajar kanji aplikasi bantu,kanji
"Bagus banget, untuk yang mau belajar Kanji dan fitur²nya oke banget.",Bagus banget untuk yang mau belajar Kanji dan fitur²nya oke banget,bagus banget untuk yang mau belajar kanji dan fitur²nya oke banget,bagus banget untuk yang mau belajar kanji dan fitur²nya oke banget,"['bagus', 'banget', 'untuk', 'yang', 'mau', 'belajar', 'kanji', 'dan', 'fitur²nya', 'oke', 'banget']","['bagus', 'banget', 'belajar', 'kanji', 'fitur²nya', 'oke', 'banget']",bagus banget belajar kanji fitur²nya oke banget,bagus banget ajar kanji fitur nya oke banget,kanji
Sangat membantu belajar kanji. Sangat rekomended.,Sangat membantu belajar kanji Sangat rekomended,sangat membantu belajar kanji sangat rekomended,sangat membantu belajar kanji sangat rekomended,"['sangat', 'membantu', 'belajar', 'kanji', 'sangat', 'rekomended']","['membantu', 'belajar', 'kanji', 'rekomended']",membantu belajar kanji rekomended,bantu ajar kanji rekomended,kanji
Aplikasi kanji terlengkap dengan tampilan paling menyenangkan,Aplikasi kanji terlengkap dengan tampilan paling menyenangkan,aplikasi kanji terlengkap dengan tampilan paling menyenangkan,aplikasi kanji terlengkap dengan tampilan paling menyenangkan,"['aplikasi', 'kanji', 'terlengkap', 'dengan', 'tampilan', 'paling', 'menyenangkan']","['aplikasi', 'kanji', 'terlengkap', 'tampilan', 'menyenangkan']",aplikasi kanji terlengkap tampilan menyenangkan,aplikasi kanji lengkap tampil senang,kanji
"sangat membantu belajar kanji, walaupun aku sedikit bingung dengan penjelasannya yg pake bahasa Inggris",sangat membantu belajar kanji walaupun aku sedikit bingung dengan penjelasannya yg pake bahasa Inggris,sangat membantu belajar kanji walaupun aku sedikit bingung dengan penjelasannya yg pake bahasa inggris,sangat membantu belajar kanji walaupun aku sedikit bingung dengan penjelasannya yang pakai bahasa inggris,"['sangat', 'membantu', 'belajar', 'kanji', 'walaupun', 'aku', 'sedikit', 'bingung', 'dengan', 'penjelasannya', 'yang', 'pakai', 'bahasa', 'inggris']","['membantu', 'belajar', 'kanji', 'bingung', 'penjelasannya', 'pakai', 'bahasa', 'inggris']",membantu belajar kanji bingung penjelasannya pakai bahasa inggris,bantu ajar kanji bingung jelas pakai bahasa inggris,kanji
aplikasinya sangat bagus sangat rekomendasi untuk pemula yang belajar kanji,aplikasinya sangat bagus sangat rekomendasi untuk pemula yang belajar kanji,aplikasinya sangat bagus sangat rekomendasi untuk pemula yang belajar kanji,aplikasinya sangat bagus sangat rekomendasi untuk pemula yang belajar kanji,"['aplikasinya', 'sangat', 'bagus', 'sangat', 'rekomendasi', 'untuk', 'pemula', 'yang', 'belajar', 'kanji']","['aplikasinya', 'bagus', 'rekomendasi', 'pemula', 'belajar', 'kanji']",aplikasinya bagus rekomendasi pemula belajar kanji,aplikasi bagus rekomendasi mula ajar kanji,kanji
Tolong ada bahasa terjemahan Indonesia setiap kosakata kanji nya,Tolong ada bahasa terjemahan Indonesia setiap kosakata kanji nya,tolong ada bahasa terjemahan indonesia setiap kosakata kanji nya,tolong ada bahasa terjemahan indonesia setiap kosakata kanji nya,"['tolong', 'ada', 'bahasa', 'terjemahan', 'indonesia', 'setiap', 'kosakata', 'kanji', 'nya']","['tolong', 'bahasa', 'terjemahan', 'indonesia', 'kosakata', 'kanji']",tolong bahasa terjemahan indonesia kosakata kanji,tolong bahasa terjemah indonesia kosakata kanji,"kanji,kotoba"
Bagus apk nya 1 hari langsung hafal Katakana Ama hiragana dan penulisan nya gampang recommended☺️,Bagus apk nya  hari langsung hafal Katakana Ama hiragana dan penulisan nya gampang recommended,bagus apk nya  hari langsung hafal katakana ama hiragana dan penulisan nya gampang recommended,bagus apk nya hari langsung hafal katakana sama hiragana dan penulisan nya gampang recommended,"['bagus', 'apk', 'nya', 'hari', 'langsung', 'hafal', 'katakana', 'sama', 'hiragana', 'dan', 'penulisan', 'nya', 'gampang', 'recommended']","['bagus', 'apk', 'langsung', 'hafal', 'katakana', 'hiragana', 'penulisan', 'gampang', 'recommended']",bagus apk langsung hafal katakana hiragana penulisan gampang recommended,bagus apk langsung hafal katakana hiragana tulis gampang recommended,kotoba
Sangat mudah dipahamo untuk pemula yang ingin belajar kanji,Sangat mudah dipahamo untuk pemula yang ingin belajar kanji,sangat mudah dipahamo untuk pemula yang ingin belajar kanji,sangat mudah dipahamo untuk pemula yang ingin belajar kanji,"['sangat', 'mudah', 'dipahamo', 'untuk', 'pemula', 'yang', 'ingin', 'belajar', 'kanji']","['mudah', 'dipahamo', 'pemula', 'belajar', 'kanji']",mudah dipahamo pemula belajar kanji,mudah dipahamo mula ajar kanji,kanji
"Mau bertanya, saya sudah beli untuk membuka level kanji, tapi saya bingung untuk tingkatan JLPT N3 saya harus belajar sampai tingkat berapa di aplikasi?",Mau bertanya saya sudah beli untuk membuka level kanji tapi saya bingung untuk tingkatan JLPT N saya harus belajar sampai tingkat berapa di aplikasi,mau bertanya saya sudah beli untuk membuka level kanji tapi saya bingung untuk tingkatan jlpt n saya harus belajar sampai tingkat berapa di aplikasi,mau bertanya saya sudah beli untuk membuka level kanji tapi saya bingung untuk tingkatan jlpt dan saya harus belajar sampai tingkat berapa di aplikasi,"['mau', 'bertanya', 'saya', 'sudah', 'beli', 'untuk', 'membuka', 'level', 'kanji', 'tapi', 'saya', 'bingung', 'untuk', 'tingkatan', 'jlpt', 'dan', 'saya', 'harus', 'belajar', 'sampai', 'tingkat', 'berapa', 'di', 'aplikasi']","['beli', 'membuka', 'level', 'kanji', 'bingung', 'tingkatan', 'jlpt', 'belajar', 'tingkat', 'aplikasi']",beli membuka level kanji bingung tingkatan jlpt belajar tingkat aplikasi,beli buka level kanji bingung tingkat jlpt ajar tingkat aplikasi,kanji
"Saya sebagai murid sekolah,sangat terbantu dengan aplikasi belajar kanji ini kerena saya tidak ada yang membimbing belajar kanji",Saya sebagai murid sekolahsangat terbantu dengan aplikasi belajar kanji ini kerena saya tidak ada yang membimbing belajar kanji,saya sebagai murid sekolahsangat terbantu dengan aplikasi belajar kanji ini kerena saya tidak ada yang membimbing belajar kanji,saya sebagai murid sekolahsangat terbantu dengan aplikasi belajar kanji ini kerena saya tidak ada yang membimbing belajar kanji,"['saya', 'sebagai', 'murid', 'sekolahsangat', 'terbantu', 'dengan', 'aplikasi', 'belajar', 'kanji', 'ini', 'kerena', 'saya', 'tidak', 'ada', 'yang', 'membimbing', 'belajar', 'kanji']","['murid', 'sekolahsangat', 'terbantu', 'aplikasi', 'belajar', 'kanji', 'kerena', 'membimbing', 'belajar', 'kanji']",murid sekolahsangat terbantu aplikasi belajar kanji kerena membimbing belajar kanji,murid sekolahsangat bantu aplikasi ajar kanji rena bimbing ajar kanji,kanji
sangat membantu untuk menghafal dan blajar menulis kanji,sangat membantu untuk menghafal dan blajar menulis kanji,sangat membantu untuk menghafal dan blajar menulis kanji,sangat membantu untuk menghafal dan blajar menulis kanji,"['sangat', 'membantu', 'untuk', 'menghafal', 'dan', 'blajar', 'menulis', 'kanji']","['membantu', 'menghafal', 'blajar', 'menulis', 'kanji']",membantu menghafal blajar menulis kanji,bantu hafal blajar tulis kanji,kanji
sangat bagus dan membantu sekali untuk mencari kanji yang tidak saya ketahui. recomended👍🏻,sangat bagus dan membantu sekali untuk mencari kanji yang tidak saya ketahui recomended,sangat bagus dan membantu sekali untuk mencari kanji yang tidak saya ketahui recomended,sangat bagus dan membantu sekali untuk mencari kanji yang tidak saya ketahui recomended,"['sangat', 'bagus', 'dan', 'membantu', 'sekali', 'untuk', 'mencari', 'kanji', 'yang', 'tidak', 'saya', 'ketahui', 'recomended']","['bagus', 'membantu', 'mencari', 'kanji', 'ketahui', 'recomended']",bagus membantu mencari kanji ketahui recomended,bagus bantu cari kanji tahu recomended,kanji
